"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
139834																																																																																																																																																																																																																																																	
139843																																																																																																																																																																																																																																																	
139955																																																																																																																																																																																																																																																	
140157																																																																																																																																																																																																																																																	
140362																																																																																																																																																																																																																																																	
140634																																																																																																																																																																																																																																																	
141211																																																																																																																																																																																																																																																	
141341																																																																																																																																																																																																																																																	
141350																																																																																																																																																																																																																																																	
141556																																																																																																																																																																																																																																																	
141677																																																																																																																																																																																																																																																	
141958																																																																																																																																																																																																																																																	
142049																																																																																																																																																																																																																																																	
142179																																																																																																																																																																																																																																																	
142955																																																																																																																																																																																																																																																	
143372																																																																																																																																																																																																																																																	
143662																																																																																																																																																																																																																																																	
143859																																																																																																																																																																																																																																																	
143952																																																																																																																																																																																																																																																	
144034																																																																																																																																																																																																																																																	
144052																																																																																																																																																																																																																																																	
144155																																																																																																																																																																																																																																																	
144678																																																																																																																																																																																																																																																	
144856																																																																																																																																																																																																																																																	
144913																																																																																																																																																																																																																																																	
145059																																																																																																																																																																																																																																																	
145545																																																																																																																																																																																																																																																	
145554																																																																																																																																																																																																																																																	
145741																																																																																																																																																																																																																																																	
145844																																																																																																																																																																																																																																																	
146056																																																																																																																																																																																																																																																	
146663																																																																																																																																																																																																																																																	
146672																																																																																																																																																																																																																																																	
147651																																																																																																																																																																																																																																																	
147679																																																																																																																																																																																																																																																	
147857																																																																																																																																																																																																																																																	
147923																																																																																																																																																																																																																																																	
148171																																																																																																																																																																																																																																																	
148238																																																																																																																																																																																																																																																	
148340																																																																																																																																																																																																																																																	
148470																																																																																																																																																																																																																																																	
148715																																																																																																																																																																																																																																																	
148809																																																																																																																																																																																																																																																	
148920																																																																																																																																																																																																																																																	
149150																																																																																																																																																																																																																																																	
150035																																																																																																																																																																																																																																																	
150044																																																																																																																																																																																																																																																	
150156																																																																																																																																																																																																																																																	
150727																																																																																																																																																																																																																																																	
151546																																																																																																																																																																																																																																																	
151957																																																																																																																																																																																																																																																	
152057																																																																																																																																																																																																																																																	
152253																																																																																																																																																																																																																																																	
152431																																																																																																																																																																																																																																																	
152440																																																																																																																																																																																																																																																	
153054																																																																																																																																																																																																																																																	
153353																																																																																																																																																																																																																																																	
154154																																																																																																																																																																																																																																																	
154770																																																																																																																																																																																																																																																	
155759																																																																																																																																																																																																																																																	
156457																																																																																																																																																																																																																																																	
156635																																																																																																																																																																																																																																																	
156970																																																																																																																																																																																																																																																	
157155																																																																																																																																																																																																																																																	
157379																																																																																																																																																																																																																																																	
157650																																																																																																																																																																																																																																																	
157744																																																																																																																																																																																																																																																	
157856																																																																																																																																																																																																																																																	
158376																																																																																																																																																																																																																																																	
158741																																																																																																																																																																																																																																																	
159636																																																																																																																																																																																																																																																	
159645																																																																																																																																																																																																																																																	
159953																																																																																																																																																																																																																																																	
159971																																																																																																																																																																																																																																																	
160360																																																																																																																																																																																																																																																	
160454																																																																																																																																																																																																																																																	
160650																																																																																																																																																																																																																																																	
160959																																																																																																																																																																																																																																																	
161273																																																																																																																																																																																																																																																	
161602																																																																																																																																																																																																																																																	
162337																																																																																																																																																																																																																																																	
163343																																																																																																																																																																																																																																																	
163549																																																																																																																																																																																																																																																	
163857																																																																																																																																																																																																																																																	
164153																																																																																																																																																																																																																																																	
164331																																																																																																																																																																																																																																																	
164377																																																																																																																																																																																																																																																	
164957																																																																																																																																																																																																																																																	
164975																																																																																																																																																																																																																																																	
165039																																																																																																																																																																																																																																																	
165628																																																																																																																																																																																																																																																	
165758																																																																																																																																																																																																																																																	
165806																																																																																																																																																																																																																																																	
166111																																																																																																																																																																																																																																																	
166531																																																																																																																																																																																																																																																	
166652																																																																																																																																																																																																																																																	
166849																																																																																																																																																																																																																																																	
167453																																																																																																																																																																																																																																																	
167752																																																																																																																																																																																																																																																	
168357																																																																																																																																																																																																																																																	
168571																																																																																																																																																																																																																																																	
169327																																																																																																																																																																																																																																																	
169354																																																																																																																																																																																																																																																	
169653																																																																																																																																																																																																																																																	
169756																																																																																																																																																																																																																																																	
170257																																																																																																																																																																																																																																																	
170275																																																																																																																																																																																																																																																	
170332																																																																																																																																																																																																																																																	
170640																																																																																																																																																																																																																																																	
171133	349708	5059	0	2309	233171	78362	47113	31249	0	0	0	0	0	0	0	5243	0	12	0	0	0	0	0	17975	603	312	0	11676	54720	52404	71536	160390	1247	1247	47	0	0	1200	155	78	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4307	2154	0	0	0	2153	54845	52404	71536	166190	0	10481	35768	166190	230862	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	5352	5352	0	0	5352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5367				0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89781	0	0	71536	18245	0	0	0	126	0	0	0	0	126	0	147556	0	7004	0	0	130331	10221	0	0	0	0	0	0	0	0	0	0	0	0	0	
171656																																																																																																																																																																																																																																																	
171759																																																																																																																																																																																																																																																	
171768																																																																																																																																																																																																																																																	
172251																																																																																																																																																																																																																																																	
172457																																																																																																																																																																																																																																																	
172475																																																																																																																																																																																																																																																	
172859																																																																																																																																																																																																																																																	
173306																																																																																																																																																																																																																																																	
173342																																																																																																																																																																																																																																																	
173557																																																																																																																																																																																																																																																	
173575																																																																																																																																																																																																																																																	
173641																																																																																																																																																																																																																																																	
173959																																																																																																																																																																																																																																																	
174321																																																																																																																																																																																																																																																	
174367																																																																																																																																																																																																																																																	
174572																																																																																																																																																																																																																																																	
175056																																																																																																																																																																																																																																																	
175140																																																																																																																																																																																																																																																	
175458																																																																																																																																																																																																																																																	
175609																																																																																																																																																																																																																																																	
176101																																																																																																																																																																																																																																																	
176325																																																																																																																																																																																																																																																	
176437																																																																																																																																																																																																																																																	
176464																																																																																																																																																																																																																																																	
176642																																																																																																																																																																																																																																																	
177135																																																																																																																																																																																																																																																	
177443																																																																																																																																																																																																																																																	
177500																																																																																																																																																																																																																																																	
177555																																																																																																																																																																																																																																																	
177751																																																																																																																																																																																																																																																	
177920																																																																																																																																																																																																																																																	
178150																																																																																																																																																																																																																																																	
178244																																																																																																																																																																																																																																																	
178356																																																																																																																																																																																																																																																	
178851																																																																																																																																																																																																																																																	
179148																																																																																																																																																																																																																																																	
179335																																																																																																																																																																																																																																																	
179700																																																																																																																																																																																																																																																	
180144																																																																																																																																																																																																																																																	
180443																																																																																																																																																																																																																																																	
180537																																																																																																																																																																																																																																																	
180845																																																																																																																																																																																																																																																	
181963																																																																																																																																																																																																																																																	
182353																																																																																																																																																																																																																																																	
182951																																																																																																																																																																																																																																																	
183668																																																																																																																																																																																																																																																	
183770																																																																																																																																																																																																																																																	
183958																																																																																																																																																																																																																																																	
184656																																																																																																																																																																																																																																																	
184759																																																																																																																																																																																																																																																	
185251																																																																																																																																																																																																																																																	
185448																																																																																																																																																																																																																																																	
185859																																																																																																																																																																																																																																																	
186221																																																																																																																																																																																																																																																	
186548																																																																																																																																																																																																																																																	
186717																																																																																																																																																																																																																																																	
186744																																																																																																																																																																																																																																																	
187648																																																																																																																																																																																																																																																	
187947																																																																																																																																																																																																																																																	
188056																																																																																																																																																																																																																																																	
188177																																																																																																																																																																																																																																																	
188430																																																																																																																																																																																																																																																	
188449																																																																																																																																																																																																																																																	
188720																																																																																																																																																																																																																																																	
188739																																																																																																																																																																																																																																																	
188917																																																																																																																																																																																																																																																	
189044																																																																																																																																																																																																																																																	
189129																																																																																																																																																																																																																																																	
189745																																																																																																																																																																																																																																																	
189950																																																																																																																																																																																																																																																	
